id,food_code,food_name,energy,water,protein,fat,dietaryfiber,carbohydrate,category
808,6284,めキャベツ　結球葉　ゆで,51,83.8,5.3,0.1,5.2,9.8,6 野菜類
809,6285,めたで　芽ばえ　生,39,87,3,0.5,6.3,8.8,6 野菜類
810,6286,（もやし類）　アルファルファもやし　生,11,96,1.6,0.1,1.4,2,6 野菜類
811,6287,（もやし類）　だいずもやし　生,29,92,3.7,1.5,2.3,2.3,6 野菜類
812,6288,（もやし類）　だいずもやし　ゆで,27,93,2.9,1.6,2.2,2.2,6 野菜類
813,6289,（もやし類）　ブラックマッペもやし　生,17,94.7,2.2,0,1.5,2.8,6 野菜類
814,6290,（もやし類）　ブラックマッペもやし　ゆで,13,95.8,1.3,0,1.6,2.7,6 野菜類
815,6398,（もやし類）　ブラックマッペもやし　油いため,41,90.6,2.3,0.9,0,5.8,6 野菜類
816,6291,（もやし類）　りょくとうもやし　生,15,95.4,1.7,0.1,1.3,2.6,6 野菜類
817,6292,（もやし類）　りょくとうもやし　ゆで,12,95.9,1.6,0,1.5,2.3,6 野菜類
818,6293,モロヘイヤ　茎葉　生,36,86.1,4.8,0.5,5.9,6.3,6 野菜類
819,6294,モロヘイヤ　茎葉　ゆで,24,91.3,3,0.4,3.5,4,6 野菜類
820,6401,やぶまめ　生,219,45.8,15.5,6.5,9.8,29.5,6 野菜類
821,6295,やまごぼう　みそ漬,66,72.8,4.1,0.1,7,15.6,6 野菜類
822,6296,ゆりね　りん茎　生,119,66.5,3.8,0.1,5.4,28.3,6 野菜類
823,6297,ゆりね　りん茎　ゆで,117,66.5,3.4,0.1,6,28.7,6 野菜類
824,6298,ようさい　茎葉　生,17,93,2.2,0.1,3.1,3.1,6 野菜類
825,6299,ようさい　茎葉　ゆで,18,92.4,2.2,0.1,3.4,4.1,6 野菜類
826,6300,よめな　葉　生,40,84.6,3.4,0.2,7.8,10,6 野菜類
827,6301,よもぎ　葉　生,43,83.6,5.2,0.3,7.8,8.7,6 野菜類
828,6302,よもぎ　葉　ゆで,37,85.9,4.8,0.1,7.8,8.2,6 野菜類
829,6303,らっかせい　未熟豆　生,306,50.1,12,24.2,4,12.4,6 野菜類
830,6304,らっかせい　未熟豆　ゆで,298,51.3,11.9,23.5,4.2,12.3,6 野菜類
831,6305,（らっきょう類）　らっきょう　りん茎　生,83,68.3,1.4,0.2,20.7,29.3,6 野菜類
832,6306,（らっきょう類）　らっきょう　甘酢漬,118,67.5,0.4,0.3,2.9,29.4,6 野菜類
833,6307,（らっきょう類）　エシャレット　りん茎　生,59,79.1,2.3,0.2,11.4,17.8,6 野菜類
834,6308,リーキ　りん茎葉　生,30,90.8,1.6,0.1,2.5,6.9,6 野菜類
835,6309,リーキ　りん茎葉　ゆで,28,91.3,1.3,0.1,2.6,6.8,6 野菜類
836,6319,ルッコラ　葉　生,17,92.7,1.9,0.4,2.6,3.1,6 野菜類
837,6310,ルバーブ　葉柄　生,23,92.1,0.7,0.1,2.5,6,6 野菜類
838,6311,ルバーブ　葉柄　ゆで,14,94.1,0.5,0.1,2.9,4.6,6 野菜類
839,6312,（レタス類）　レタス　土耕栽培　結球葉　生,11,95.9,0.6,0.1,1.1,2.8,6 野菜類
840,6361,（レタス類）　レタス　水耕栽培　結球葉　生,13,95.3,0.8,0.2,1.1,2.9,6 野菜類
841,6313,（レタス類）　サラダな　葉　生,10,94.9,1,0.2,1.8,2.7,6 野菜類
842,6314,（レタス類）　リーフレタス　葉　生,16,94,1.4,0.1,1.9,3.3,6 野菜類
843,6315,（レタス類）　サニーレタス　葉　生,15,94.1,1.2,0.2,2,3.2,6 野菜類
844,6362,（レタス類）　サンチュ　葉　生,14,94.5,1.2,0.4,2,2.5,6 野菜類
845,6316,（レタス類）　コスレタス　葉　生,16,94.5,1.2,0.2,1.9,3.4,6 野菜類
846,6317,れんこん　根茎　生,66,81.5,1.9,0.1,2,15.5,6 野菜類
847,6318,れんこん　根茎　ゆで,66,81.9,1.3,0.1,2.3,16.1,6 野菜類
848,6371,れんこん　甘酢れんこん,68,80.8,0.6,0.2,2.3,16.5,6 野菜類
849,6320,わけぎ　葉　生,30,90.3,1.6,0,2.8,7.4,6 野菜類
850,6321,わけぎ　葉　ゆで,29,90.4,1.9,0,3.1,6.9,6 野菜類
851,6322,わさび　根茎　生,89,74.2,5.6,0.2,4.4,18.4,6 野菜類
852,6323,わさび　わさび漬,140,61.4,7.1,0.5,2.7,28,6 野菜類
853,6324,わらび　生わらび　生,19,92.7,2.4,0.1,3.6,4,6 野菜類
854,6325,わらび　生わらび　ゆで,13,95.2,1.5,0.1,3,3,6 野菜類
855,6326,わらび　干しわらび　乾,216,10.4,20,0.7,58,61.4,6 野菜類
856,6382,（その他）　ミックスベジタブル　冷凍,67,80.5,3,0.7,5.9,15.1,6 野菜類
857,6383,（その他）　ミックスベジタブル　冷凍　ゆで,65,80.9,3.1,0.8,6.5,14.6,6 野菜類
858,6384,（その他）　ミックスベジタブル　冷凍　油いため,108,75.5,3.3,4.9,5.9,15.7,6 野菜類
859,6399,（その他）　野菜ミックスジュース　通常タイプ,21,93.9,0.8,0.1,0.9,4.7,6 野菜類
860,6400,（その他）　野菜ミックスジュース　濃縮タイプ,36,90,1,0.3,1,7.8,6 野菜類
861,7001,あけび　果肉　生,89,77.1,0.5,0.1,1.1,22,7 果実類
862,7002,あけび　果皮　生,32,90.4,0.3,0.3,3.1,8.6,7 果実類
863,7181,アサイー　冷凍　無糖,62,87.7,0.9,5.3,4.7,5,7 果実類
864,7003,アセロラ　酸味種　生,36,89.9,0.7,0.1,1.9,9,7 果実類
865,7159,アセロラ　甘味種　生,36,89.9,0.7,0.1,1.9,9,7 果実類
866,7004,アセロラ　果実飲料　10%果汁入り飲料,42,89.4,0.1,0,0.2,10.5,7 果実類
867,7005,アテモヤ　生,81,77.7,1.8,0.4,3.3,19.4,7 果実類
868,7006,アボカド　生,178,71.3,2.1,17.5,5.6,7.9,7 果実類
869,7007,あんず　生,37,89.8,1,0.3,1.6,8.5,7 果実類
870,7008,あんず　乾,296,16.8,9.2,0.4,9.8,70.4,7 果実類
871,7009,あんず　缶詰,79,79.8,0.5,0.4,0.8,18.9,7 果実類
872,7010,あんず　ジャム　高糖度,252,34.5,0.3,0.1,0.7,64.9,7 果実類
873,7011,あんず　ジャム　低糖度,202,48.8,0.4,0.1,1.2,50.5,7 果実類
874,7012,いちご　生,31,90,0.9,0.1,1.4,8.5,7 果実類
875,7013,いちご　ジャム　高糖度,250,36,0.4,0.1,1.3,63.3,7 果実類
876,7014,いちご　ジャム　低糖度,194,50.7,0.5,0.1,1.1,48.4,7 果実類
877,7160,いちご　乾,329,15.4,0.5,0.2,3,82.8,7 果実類
878,7015,いちじく　生,57,84.6,0.6,0.1,1.9,14.3,7 果実類
879,7016,いちじく　乾,272,18,3,1.1,10.7,75.3,7 果実類
880,7017,いちじく　缶詰,78,79.7,0.5,0.1,1.2,19.4,7 果実類
881,7019,うめ　生,33,90.4,0.7,0.5,2.5,7.9,7 果実類
882,7020,うめ　梅漬　塩漬,27,72.3,0.7,0.4,2.7,6.7,7 果実類
883,7021,うめ　梅漬　調味漬,45,80.2,1.5,0.5,3.4,10.5,7 果実類
884,7022,うめ　梅干し　塩漬,29,72.2,0.9,0.7,3.3,8.6,7 果実類
885,7023,うめ　梅干し　調味漬,90,68.7,1.5,0.6,2.5,21.1,7 果実類
886,7024,うめ　梅びしお,196,42.4,0.7,0.5,1.3,48.1,7 果実類
887,7025,うめ　果実飲料　20%果汁入り飲料,49,87.6,0,0,0.1,12.3,7 果実類
888,7037,オリーブ　塩漬　グリーンオリーブ,148,75.6,1,15,3.3,4.5,7 果実類
889,7038,オリーブ　塩漬　ブラックオリーブ,121,81.6,0.8,12.3,2.5,3.4,7 果実類
890,7039,オリーブ　塩漬　スタッフドオリーブ,141,75.4,0.8,14.3,3.7,4.2,7 果実類
891,7049,かき　甘がき　生,63,83.1,0.4,0.2,1.6,15.9,7 果実類
892,7050,かき　渋抜きがき　生,59,82.2,0.5,0.1,2.8,16.9,7 果実類
893,7051,かき　干しがき,274,24,1.5,1.7,14,71.3,7 果実類
894,7053,かりん　生,58,80.7,0.4,0.1,8.9,18.3,7 果実類
895,7018,（かんきつ類）　いよかん　砂じょう　生,50,86.7,0.9,0.1,1.1,11.8,7 果実類
896,7026,（かんきつ類）　うんしゅうみかん　じょうのう　早生　生,49,87.2,0.5,0.1,0.7,11.9,7 果実類
897,7027,（かんきつ類）　うんしゅうみかん　じょうのう　普通　生,49,86.9,0.7,0.1,1,12,7 果実類
898,7028,（かんきつ類）　うんしゅうみかん　砂じょう　早生　生,47,87.8,0.5,0.1,0.4,11.3,7 果実類
899,7029,（かんきつ類）　うんしゅうみかん　砂じょう　普通　生,49,87.4,0.7,0.1,0.4,11.5,7 果実類
900,7030,（かんきつ類）　うんしゅうみかん　果実飲料　ストレートジュース,45,88.5,0.5,0.1,0,10.6,7 果実類
901,7031,（かんきつ類）　うんしゅうみかん　果実飲料　濃縮還元ジュース,42,89.3,0.5,0.1,0,9.9,7 果実類
902,7032,（かんきつ類）　うんしゅうみかん　果実飲料　果粒入りジュース,53,86.7,0.2,0,0,13,7 果実類
903,7033,（かんきつ類）　うんしゅうみかん　果実飲料　50%果汁入り飲料,59,84.9,0.2,0,0.1,14.7,7 果実類
904,7034,（かんきつ類）　うんしゅうみかん　果実飲料　20%果汁入り飲料,50,87.4,0.1,0,0,12.4,7 果実類
905,7035,（かんきつ類）　うんしゅうみかん　缶詰　果肉,63,83.8,0.5,0.1,0.5,15.3,7 果実類
906,7036,（かんきつ類）　うんしゅうみかん　缶詰　液汁,63,84.1,0.3,0.1,0,15.3,7 果実類
907,7040,（かんきつ類）　オレンジ　ネーブル　砂じょう　生,48,86.8,0.9,0.1,1,11.8,7 果実類
908,7041,（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生,42,88.7,1,0.1,0.8,9.8,7 果実類
909,7042,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース,45,87.8,0.8,0,0.3,11,7 果実類
910,7043,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース,46,88.1,0.7,0.1,0.2,10.7,7 果実類
911,7044,（かんきつ類）　オレンジ　バレンシア　果実飲料　50%果汁入り飲料,46,88.4,0.4,0.2,0.1,10.8,7 果実類
912,7045,（かんきつ類）　オレンジ　バレンシア　果実飲料　30%果汁入り飲料,41,89.7,0.2,0,0,10,7 果実類
913,7046,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度,233,36.4,0.2,0.1,0.7,63.2,7 果実類
914,7047,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度,190,51.7,0.3,0.1,1.3,47.7,7 果実類
915,7161,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生,43,88.7,1,0.1,0.8,9.8,7 果実類
916,7048,（かんきつ類）　オロブランコ　砂じょう　生,43,88.7,0.8,0.1,0.9,10.1,7 果実類
917,7052,（かんきつ類）　かぼす　果汁　生,36,90.7,0.4,0.1,0.1,8.5,7 果実類
918,7162,（かんきつ類）　かわちばんかん　砂じょう　生,38,90,0.7,0.2,0.6,8.8,7 果実類
919,7163,（かんきつ類）　きよみ　砂じょう　生,45,88.4,0.8,0.2,0.6,10.3,7 果実類
920,7056,（かんきつ類）　きんかん　全果　生,67,80.8,0.5,0.7,4.6,17.5,7 果実類
921,7062,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生,40,89,0.9,0.1,0.6,9.6,7 果実類
922,7164,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生,40,89,0.9,0.1,0.6,9.6,7 果実類
923,7063,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース,44,88.7,0.6,0.1,0.1,10.3,7 果実類
924,7064,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース,38,90.1,0.7,0.1,0.2,8.8,7 果実類
925,7065,（かんきつ類）　グレープフルーツ　果実飲料　50%果汁入り飲料,45,88.4,0.3,0,0.1,11.1,7 果実類
926,7066,（かんきつ類）　グレープフルーツ　果実飲料　20%果汁入り飲料,39,90.1,0.1,0,0,9.7,7 果実類
927,7067,（かんきつ類）　グレープフルーツ　缶詰,60,82.1,0.5,0,0.6,17.1,7 果実類
928,7074,（かんきつ類）　さんぼうかん　砂じょう　生,47,87.6,0.7,0.3,0.9,10.9,7 果実類
929,7075,（かんきつ類）　シークヮーサー　果汁　生,35,90.9,0.8,0.1,0.3,7.9,7 果実類
930,7076,（かんきつ類）　シークヮーサー　果実飲料　10%果汁入り飲料,48,88.1,0.1,0,0,11.8,7 果実類
931,7165,（かんきつ類）　しらぬひ　砂じょう　生,56,85.8,0.8,0.2,0.6,12.9,7 果実類
932,7078,（かんきつ類）　すだち　果皮　生,55,80.7,1.8,0.3,10.1,16.4,7 果実類
933,7079,（かんきつ類）　すだち　果汁　生,29,92.5,0.5,0.1,0.1,6.6,7 果実類
934,7166,（かんきつ類）　せとか　砂じょう　生,50,86.9,0.8,0.2,0.7,11.7,7 果実類
935,7085,（かんきつ類）　セミノール　砂じょう　生,53,86,1.1,0.1,0.8,12.4,7 果実類
936,7083,（かんきつ類）　だいだい　果汁　生,35,91.2,0.3,0.2,0,8,7 果実類
937,7093,（かんきつ類）　なつみかん　砂じょう　生,42,88.6,0.9,0.1,1.2,10,7 果実類
938,7094,（かんきつ類）　なつみかん　缶詰,80,79.7,0.5,0.1,0.5,19.4,7 果実類
939,7105,（かんきつ類）　はっさく　砂じょう　生,47,87.2,0.8,0.1,1.5,11.5,7 果実類
940,7167,（かんきつ類）　はるみ　砂じょう　生,52,86.5,0.9,0.2,0.8,12.1,7 果実類
941,7112,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生,46,87.2,0.6,0.1,2.1,11.7,7 果実類
942,7113,（かんきつ類）　ひゅうがなつ　砂じょう　生,35,90.7,0.6,0.1,0.7,8.3,7 果実類
943,7126,（かんきつ類）　ぶんたん　砂じょう　生,41,89,0.7,0.1,0.9,9.8,7 果実類
944,7127,（かんきつ類）　ぶんたん　ざぼん漬,338,14,0.2,0.1,2.7,85.5,7 果実類
945,7129,（かんきつ類）　ぽんかん　砂じょう　生,42,88.8,0.9,0.1,1,9.9,7 果実類
946,7142,（かんきつ類）　ゆず　果皮　生,50,83.7,1.2,0.5,6.9,14.2,7 果実類
947,7143,（かんきつ類）　ゆず　果汁　生,30,92,0.5,0.1,0.4,7,7 果実類
948,7145,（かんきつ類）　ライム　果汁　生,39,89.8,0.4,0.1,0.2,9.3,7 果実類
949,7155,（かんきつ類）　レモン　全果　生,43,85.3,0.9,0.7,4.9,12.5,7 果実類
950,7156,（かんきつ類）　レモン　果汁　生,24,90.5,0.4,0.2,0,8.6,7 果実類
951,7054,キウイフルーツ　緑肉種　生,51,84.7,1,0.2,2.6,13.4,7 果実類
952,7168,キウイフルーツ　黄肉種　生,63,83.2,1.1,0.2,1.4,14.9,7 果実類
953,7183,きはだ　実　乾,378,13.1,7.3,9.8,0,65.1,7 果実類
954,7055,キワノ　生,41,89.2,1.5,0.9,2.6,8,7 果実類
955,7057,グァバ　赤肉種　生,33,88.9,0.6,0.1,5.1,9.9,7 果実類
956,7169,グァバ　白肉種　生,33,88.9,0.6,0.1,5.1,9.9,7 果実類
957,7058,グァバ　果実飲料　20%果汁入り飲料　（ネクター）,49,87.4,0.1,0.1,0.8,12.3,7 果実類
958,7059,グァバ　果実飲料　10%果汁入り飲料,50,87.4,0.1,0.1,0.2,12.3,7 果実類
959,7185,くこ　実　乾,387,4.8,12.3,4.1,0,75.3,7 果実類
960,7061,ぐみ　生,72,81,1.3,0.2,2,17.2,7 果実類
961,7157,ココナッツ　ココナッツウォーター,22,94.3,0.2,0.1,0,5,7 果実類
962,7158,ココナッツ　ココナッツミルク,157,78.8,1.9,16,0.2,2.8,7 果実類
963,7170,ココナッツ　ナタデココ,80,79.7,0,0,0.5,20.2,7 果実類
964,7070,さくらんぼ　国産　生,64,83.1,1,0.2,1.2,15.2,7 果実類
965,7071,さくらんぼ　米国産　生,64,81.1,1.2,0.1,1.4,17.1,7 果実類
966,7072,さくらんぼ　米国産　缶詰,70,81.5,0.6,0.1,1,17.6,7 果実類
967,7073,ざくろ　生,63,83.9,0.2,0,0,15.5,7 果実類
968,7077,すいか　赤肉種　生,41,89.6,0.6,0.1,0.3,9.5,7 果実類
969,7171,すいか　黄肉種　生,41,89.6,0.6,0.1,0.3,9.5,7 果実類
970,7182,（すぐり類）　カシス　冷凍,62,79.4,1.6,1.6,6.4,13.4,7 果実類
971,7060,（すぐり類）　グーズベリー　生,51,85.2,1,0.1,2.5,13.2,7 果実類
972,7069,スターフルーツ　生,30,91.4,0.7,0.1,1.8,7.5,7 果実類
973,7080,（すもも類）　にほんすもも　生,46,88.6,0.6,1,1.6,9.4,7 果実類
974,7081,（すもも類）　プルーン　生,49,86.2,0.7,0.1,1.9,12.6,7 果実類
975,7082,（すもも類）　プルーン　乾,211,33.3,2.4,0.2,7.1,62.3,7 果実類
976,7086,チェリモヤ　生,82,78.1,1.3,0.3,2.2,19.8,7 果実類
977,7111,ドラゴンフルーツ　生,52,85.7,1.4,0.3,1.9,11.8,7 果実類
978,7087,ドリアン　生,140,66.4,2.3,3.3,2.1,27.1,7 果実類
979,7088,（なし類）　日本なし　生,38,88,0.3,0.1,0.9,11.3,7 果実類
980,7089,（なし類）　日本なし　缶詰,76,80.5,0.1,0.1,0.7,19.1,7 果実類
981,7090,（なし類）　中国なし　生,49,86.8,0.2,0.1,1.4,12.7,7 果実類
982,7091,（なし類）　西洋なし　生,48,84.9,0.3,0.1,1.9,14.4,7 果実類
983,7092,（なし類）　西洋なし　缶詰,79,78.8,0.2,0.1,1,20.7,7 果実類
984,7095,なつめ　乾,294,21,3.9,2,12.5,71.4,7 果実類
985,7096,なつめやし　乾,281,24.8,2.2,0.2,7,71.3,7 果実類
986,7097,パインアップル　生,54,85.2,0.6,0.1,1.2,13.7,7 果実類
987,7177,パインアップル　焼き,75,78.2,0.9,0.2,1.7,20.1,7 果実類
988,7098,パインアップル　果実飲料　ストレートジュース,46,88.2,0.3,0.1,0,11,7 果実類
989,7099,パインアップル　果実飲料　濃縮還元ジュース,45,88.3,0.1,0.1,0,11.1,7 果実類
990,7100,パインアップル　果実飲料　50%果汁入り飲料,50,87.3,0.3,0.1,0,12.1,7 果実類
991,7101,パインアップル　果実飲料　10%果汁入り飲料,50,87.6,0,0,0,12.4,7 果実類
992,7102,パインアップル　缶詰,76,78.9,0.4,0.1,0.5,20.3,7 果実類
993,7103,パインアップル　砂糖漬,349,12,0.5,0.2,1.3,86.8,7 果実類
994,7104,ハスカップ　生,55,85.5,0.7,0.6,2.1,12.8,7 果実類
995,7106,パッションフルーツ　果汁　生,67,82,0.8,0.4,0,16.2,7 果実類
996,7107,バナナ　生,93,75.4,1.1,0.2,1.1,22.5,7 果実類
997,7108,バナナ　乾,314,14.3,3.8,0.4,7,78.5,7 果実類
998,7109,パパイア　完熟　生,33,89.2,0.5,0.2,2.2,9.5,7 果実類
999,7110,パパイア　未熟　生,35,88.7,1.3,0.1,2.2,9.4,7 果実類
1000,7114,びわ　生,41,88.6,0.3,0.1,1.6,10.6,7 果実類
1001,7115,びわ　缶詰,80,79.6,0.3,0.1,0.6,19.8,7 果実類
1002,7116,ぶどう　皮なし　生,58,83.5,0.4,0.1,0.5,15.7,7 果実類
1003,7178,ぶどう　皮つき　生,69,81.7,0.6,0.2,0.9,16.9,7 果実類
1004,7117,ぶどう　干しぶどう,324,14.5,2.7,0.2,4.1,80.3,7 果実類
1005,7118,ぶどう　果実飲料　ストレートジュース,54,84.8,0.3,0.2,0.1,14.3,7 果実類
1006,7119,ぶどう　果実飲料　濃縮還元ジュース,46,87.2,0.3,0.3,0.1,12,7 果実類
1007,7120,ぶどう　果実飲料　70%果汁入り飲料,52,86.8,0.2,0,0.1,12.9,7 果実類
1008,7121,ぶどう　果実飲料　10%果汁入り飲料,52,86.9,0,0,0,13.1,7 果実類
1009,7122,ぶどう　缶詰,83,78.9,0.4,0.1,0.2,20.4,7 果実類
1010,7123,ぶどう　ジャム,189,51.4,0.5,0.1,1.5,47.5,7 果実類
1011,7124,ブルーベリー　生,48,86.4,0.5,0.1,3.3,12.9,7 果実類
1012,7125,ブルーベリー　ジャム,174,55.1,0.7,0.3,4.3,43.8,7 果実類
1013,7172,ブルーベリー　乾,280,21.9,2.7,1.9,17.6,72.5,7 果実類
1014,7128,ホワイトサポテ　生,73,79,1.5,0.1,3.1,18.9,7 果実類
1015,7130,まくわうり　黄肉種　生,34,90.8,0.8,0.1,1,7.8,7 果実類
1016,7173,まくわうり　白肉種　生,34,90.8,0.8,0.1,1,7.8,7 果実類
1017,7131,マルメロ　生,48,84.2,0.3,0.1,5.1,15.1,7 果実類
1018,7132,マンゴー　生,68,82,0.6,0.1,1.3,16.9,7 果実類
1019,7179,マンゴー　ドライマンゴー,339,9.3,3.1,0.7,6.4,84.9,7 果実類
1020,7133,マンゴスチン　生,71,81.5,0.6,0.2,1.4,17.5,7 果実類
1021,7134,メロン　温室メロン　生,40,87.8,1.1,0.1,0.5,10.3,7 果実類
1022,7135,メロン　露地メロン　緑肉種　生,45,87.9,1,0.1,0.5,10.4,7 果実類
1023,7174,メロン　露地メロン　赤肉種　生,45,87.9,1,0.1,0.5,10.4,7 果実類
1024,7136,（もも類）　もも　白肉種　生,38,88.7,0.6,0.1,1.3,10.2,7 果実類
1025,7184,（もも類）　もも　黄肉種　生,48,85.4,0.5,0.2,1.9,13.4,7 果実類
1026,7137,（もも類）　もも　果実飲料　30%果汁入り飲料　（ネクター）,46,88,0.2,0.1,0.4,11.6,7 果実類
1027,7138,（もも類）　もも　缶詰　白肉種　果肉,82,78.5,0.5,0.1,1.4,20.6,7 果実類
1028,7175,（もも類）　もも　缶詰　黄肉種　果肉,83,78.5,0.5,0.1,1.4,20.6,7 果実類
1029,7139,（もも類）　もも　缶詰　液汁,81,79.5,0.3,0.1,0.3,19.8,7 果実類
1030,7140,（もも類）　ネクタリン　生,39,87.8,0.7,0.3,1.7,10.7,7 果実類
1031,7141,やまもも　生,47,87.8,0.5,0.2,1.1,11.3,7 果実類
1032,7144,ライチー　生,61,82.1,1,0.1,0.9,16.4,7 果実類
1033,7146,ラズベリー　生,36,88.2,1.1,0.1,4.7,10.2,7 果実類
1034,7147,りゅうがん　乾,310,19.4,5.1,0.4,2.8,72.9,7 果実類
1035,7148,りんご　皮なし　生,53,84.1,0.1,0.2,1.4,15.5,7 果実類
